CMDLINE c:\users\marcob\appdata\local\continuum\anaconda3\envs\drlnd\python.exe train_pixels.py
MEM 1122.417969 1581083280.2334
MEM 1132.800781 1581083280.3341
MEM 1112.128906 1581083280.4348
MEM 1126.792969 1581083280.5356
MEM 1132.312500 1581083280.6363
MEM 1112.910156 1581083280.7365
MEM 1129.039062 1581083280.8373
MEM 1114.082031 1581083280.9380
MEM 1116.671875 1581083281.0387
MEM 1124.832031 1581083281.1395
MEM 1115.707031 1581083281.2402
MEM 1135.949219 1581083281.3409
MEM 1138.277344 1581083281.4417
MEM 1116.335938 1581083281.5419
MEM 1139.164062 1581083281.6427
MEM 1118.503906 1581083281.7434
MEM 1118.503906 1581083281.8441
MEM 1133.492188 1581083281.9449
MEM 1117.421875 1581083282.0456
MEM 1130.363281 1581083282.1458
MEM 1141.257812 1581083282.2467
MEM 1119.492188 1581083282.3475
MEM 1140.062500 1581083282.4477
MEM 1127.570312 1581083282.5484
MEM 1119.578125 1581083282.6492
MEM 1140.683594 1581083282.7499
MEM 1120.023438 1581083282.8506
MEM 1131.675781 1581083282.9514
MEM 1141.773438 1581083283.0521
MEM 1121.101562 1581083283.1528
MEM 1137.503906 1581083283.2536
MEM 1128.652344 1581083283.3543
MEM 1121.753906 1581083283.4545
MEM 1142.851562 1581083283.5548
MEM 1122.195312 1581083283.6554
MEM 1134.273438 1581083283.7562
MEM 1145.320312 1581083283.8569
MEM 1124.664062 1581083283.9576
MEM 1145.996094 1581083284.0579
MEM 1132.550781 1581083284.1586
MEM 1125.652344 1581083284.2594
MEM 1145.664062 1581083284.3601
MEM 1125.003906 1581083284.4604
MEM 1143.222656 1581083284.5611
MEM 1146.964844 1581083284.6618
MEM 1126.304688 1581083284.7626
MEM 1147.636719 1581083284.8633
MEM 1135.156250 1581083284.9640
MEM 1128.257812 1581083285.0648
MEM 1148.792969 1581083285.1655
MEM 1128.132812 1581083285.2659
MEM 1148.609375 1581083285.3662
MEM 1151.507812 1581083285.4669
MEM 1129.566406 1581083285.5676
MEM 1137.093750 1581083285.6679
MEM 1130.210938 1581083285.7686
MEM 1134.964844 1581083285.8693
MEM 1144.292969 1581083285.9701
MEM 1131.710938 1581083286.0708
MEM 1146.601562 1581083286.1715
MEM 1152.632812 1581083286.2723
MEM 1133.230469 1581083286.3730
MEM 1145.269531 1581083286.4737
MEM 1133.652344 1581083286.5745
MEM 1138.410156 1581083286.6747
MEM 1148.933594 1581083286.7754
MEM 1133.863281 1581083286.8762
MEM 1149.187500 1581083286.9769
MEM 1155.882812 1581083287.0776
MEM 1136.480469 1581083287.1784
MEM 1148.328125 1581083287.2791
MEM 1135.605469 1581083287.3798
MEM 1139.066406 1581083287.4806
MEM 1150.492188 1581083287.5813
MEM 1135.605469 1581083287.6820
MEM 1151.800781 1581083287.7828
MEM 1158.382812 1581083287.8835
MEM 1137.683594 1581083287.9842
MEM 1159.605469 1581083288.0860
MEM 1138.945312 1581083288.1867
MEM 1140.933594 1581083288.2874
MEM 1152.683594 1581083288.3877
MEM 1140.941406 1581083288.4879
MEM 1154.542969 1581083288.5887
MEM 1162.667969 1581083288.6894
MEM 1140.726562 1581083288.7901
MEM 1162.261719 1581083288.8909
MEM 1142.097656 1581083288.9916
MEM 1141.609375 1581083289.0918
MEM 1163.550781 1581083289.1921
MEM 1142.890625 1581083289.2928
MEM 1157.519531 1581083289.3935
MEM 1163.777344 1581083289.4943
MEM 1143.113281 1581083289.5950
MEM 1164.019531 1581083289.6957
MEM 1151.539062 1581083289.7965
MEM 1144.632812 1581083289.8972
MEM 1166.339844 1581083289.9979
MEM 1145.695312 1581083290.0987
MEM 1155.785156 1581083290.1994
MEM 1165.816406 1581083290.3001
MEM 1145.417969 1581083290.4004
MEM 1159.023438 1581083290.5011
MEM 1153.402344 1581083290.6019
MEM 1146.503906 1581083290.7021
MEM 1165.292969 1581083290.8024
MEM 1148.753906 1581083290.9031
MEM 1157.953125 1581083291.0033
MEM 1169.343750 1581083291.1036
MEM 1148.687500 1581083291.2043
MEM 1166.636719 1581083291.3051
MEM 1156.656250 1581083291.4058
MEM 1149.757812 1581083291.5065
MEM 1165.023438 1581083291.6073
MEM 1150.429688 1581083291.7080
MEM 1163.460938 1581083291.8087
MEM 1172.625000 1581083291.9094
MEM 1151.953125 1581083292.0097
MEM 1170.746094 1581083292.1105
MEM 1158.757812 1581083292.2123
MEM 1151.859375 1581083292.3131
MEM 1175.152344 1581083292.4133
MEM 1154.667969 1581083292.5141
MEM 1170.878906 1581083292.6148
MEM 1175.781250 1581083292.7153
MEM 1154.031250 1581083292.8155
MEM 1173.230469 1581083292.9168
MEM 1163.097656 1581083293.0185
MEM 1156.199219 1581083293.1192
MEM 1177.105469 1581083293.2200
MEM 1156.621094 1581083293.3207
MEM 1170.750000 1581083293.4214
MEM 1178.375000 1581083293.5222
MEM 1157.714844 1581083293.6229
MEM 1174.707031 1581083293.7236
MEM 1166.554688 1581083293.8239
MEM 1159.656250 1581083293.9246
MEM 1179.898438 1581083294.0254
MEM 1159.453125 1581083294.1261
MEM 1171.640625 1581083294.2268
MEM 1180.980469 1581083294.3276
MEM 1160.320312 1581083294.4278
MEM 1178.046875 1581083294.5285
MEM 1167.433594 1581083294.6293
MEM 1160.535156 1581083294.7300
MEM 1182.386719 1581083294.8307
MEM 1161.535156 1581083294.9315
MEM 1175.789062 1581083295.0322
MEM 1183.375000 1581083295.1329
MEM 1162.714844 1581083295.2337
MEM 1175.296875 1581083295.3339
MEM 1170.902344 1581083295.4347
MEM 1164.003906 1581083295.5354
MEM 1178.472656 1581083295.6362
MEM 1165.007812 1581083295.7369
MEM 1171.699219 1581083295.8377
MEM 1184.187500 1581083295.9384
MEM 1164.796875 1581083296.0386
MEM 1172.765625 1581083296.1389
MEM 1182.226562 1581083296.2396
MEM 1165.875000 1581083296.3404
MEM 1180.042969 1581083296.4411
MEM 1166.953125 1581083296.5418
MEM 1173.000000 1581083296.6425
MEM 1185.148438 1581083296.7433
MEM 1167.621094 1581083296.8440
MEM 1177.164062 1581083296.9447
MEM 1187.519531 1581083297.0457
MEM 1169.171875 1581083297.1459
MEM 1180.589844 1581083297.2467
MEM 1170.175781 1581083297.3474
MEM 1170.609375 1581083297.4481
MEM 1191.906250 1581083297.5489
MEM 1171.246094 1581083297.6496
MEM 1191.238281 1581083297.7503
MEM 1193.824219 1581083297.8511
MEM 1172.472656 1581083297.9518
MEM 1194.003906 1581083298.0525
MEM 1173.351562 1581083298.1533
MEM 1173.570312 1581083298.2540
MEM 1181.855469 1581083298.3547
MEM 1172.917969 1581083298.4554
MEM 1188.664062 1581083298.5562
MEM 1195.214844 1581083298.6569
MEM 1175.847656 1581083298.7576
MEM 1193.234375 1581083298.8584
MEM 1176.171875 1581083298.9591
MEM 1179.195312 1581083299.0598
MEM 1190.425781 1581083299.1606
MEM 1177.031250 1581083299.2613
MEM 1190.324219 1581083299.3620
MEM 1197.433594 1581083299.4628
MEM 1178.031250 1581083299.5635
MEM 1191.121094 1581083299.6642
MEM 1177.820312 1581083299.7650
MEM 1183.863281 1581083299.8657
MEM 1195.824219 1581083299.9664
MEM 1179.757812 1581083300.0667
MEM 1195.992188 1581083300.1669
MEM 1201.429688 1581083300.2678
MEM 1180.757812 1581083300.3680
MEM 1197.464844 1581083300.4683
MEM 1201.218750 1581083300.5690
MEM 1180.546875 1581083300.6694
MEM 1202.089844 1581083300.7701
MEM 1189.613281 1581083300.8708
MEM 1182.714844 1581083300.9711
MEM 1203.683594 1581083301.0713
MEM 1183.699219 1581083301.1716
MEM 1197.718750 1581083301.2718
MEM 1204.156250 1581083301.3726
MEM 1183.484375 1581083301.4733
MEM 1203.269531 1581083301.5740
MEM 1192.328125 1581083301.6748
MEM 1185.429688 1581083301.7755
MEM 1206.734375 1581083301.8762
MEM 1186.429688 1581083301.9769
MEM 1197.007812 1581083302.0777
MEM 1207.722656 1581083302.1784
MEM 1187.289062 1581083302.2791
MEM 1196.925781 1581083302.3799
MEM 1204.101562 1581083302.4806
MEM 1188.160156 1581083302.5813
MEM 1206.535156 1581083302.6816
MEM 1187.726562 1581083302.7819
MEM 1198.464844 1581083302.8826
MEM 1212.375000 1581083302.9833
MEM 1190.656250 1581083303.0841
MEM 1204.851562 1581083303.1848
MEM 1198.523438 1581083303.2865
MEM 1190.531250 1581083303.3872
MEM 1210.363281 1581083303.4880
MEM 1190.976562 1581083303.5887
MEM 1199.183594 1581083303.6895
MEM 1211.449219 1581083303.7902
MEM 1192.058594 1581083303.8909
MEM 1205.250000 1581083303.9917
MEM 1199.617188 1581083304.0924
MEM 1192.718750 1581083304.1931
MEM 1209.816406 1581083304.2934
MEM 1194.218750 1581083304.3941
MEM 1201.039062 1581083304.4944
MEM 1213.281250 1581083304.5946
MEM 1195.214844 1581083304.6948
MEM 1202.964844 1581083304.7956
MEM 1214.062500 1581083304.8963
MEM 1196.214844 1581083304.9970
MEM 1216.808594 1581083305.0978
MEM 1197.285156 1581083305.1985
MEM 1203.980469 1581083305.2992
MEM 1217.246094 1581083305.3995
MEM 1198.382812 1581083305.5003
MEM 1207.222656 1581083305.6005
MEM 1217.566406 1581083305.7008
MEM 1198.164062 1581083305.8015
MEM 1206.992188 1581083305.9022
MEM 1200.105469 1581083306.0030
MEM 1202.167969 1581083306.1037
MEM 1209.828125 1581083306.2040
MEM 1201.109375 1581083306.3047
MEM 1207.917969 1581083306.4054
MEM 1220.292969 1581083306.5061
MEM 1200.890625 1581083306.6069
MEM 1222.234375 1581083306.7076
MEM 1202.843750 1581083306.8083
MEM 1209.871094 1581083306.9090
MEM 1222.222656 1581083307.0098
MEM 1202.835938 1581083307.1105
MEM 1213.132812 1581083307.2108
MEM 1214.730469 1581083307.3119
MEM 1202.835938 1581083307.4126
MEM 1217.562500 1581083307.5134
MEM 1205.996094 1581083307.6141
MEM 1211.167969 1581083307.7143
MEM 1221.503906 1581083307.8146
MEM 1205.890625 1581083307.9149
MEM 1220.765625 1581083308.0156
MEM 1228.898438 1581083308.1163
MEM 1206.957031 1581083308.2171
MEM 1228.718750 1581083308.3188
MEM 1227.500000 1581083308.4195
MEM 1208.097656 1581083308.5202
MEM 1227.347656 1581083308.6210
MEM 1215.933594 1581083308.7217
MEM 1209.035156 1581083308.8230
MEM 1229.847656 1581083308.9247
MEM 1228.628906 1581083309.0250
MEM 1209.226562 1581083309.1257
MEM 1221.750000 1581083309.2274
MEM 1232.261719 1581083309.3282
MEM 1210.320312 1581083309.4289
MEM 1227.664062 1581083309.5296
MEM 1227.187500 1581083309.6314
MEM 1211.304688 1581083309.7321
MEM 1233.140625 1581083309.8328
MEM 1219.390625 1581083309.9336
MEM 1212.492188 1581083310.0343
MEM 1234.027344 1581083310.1351
MEM 1213.367188 1581083310.2358
MEM 1227.359375 1581083310.3365
MEM 1235.308594 1581083310.4367
MEM 1214.652344 1581083310.5375
MEM 1227.539062 1581083310.6378
MEM 1222.339844 1581083310.7378
MEM 1215.441406 1581083310.8385
MEM 1228.851562 1581083310.9392
MEM 1216.605469 1581083311.0395
MEM 1220.101562 1581083311.1403
MEM 1227.445312 1581083311.2405
MEM 1217.503906 1581083311.3407
MEM 1234.621094 1581083311.4410
MEM 1239.035156 1581083311.5417
MEM 1218.363281 1581083311.6424
MEM 1238.621094 1581083311.7431
MEM 1226.128906 1581083311.8439
MEM 1219.230469 1581083311.9446
MEM 1239.792969 1581083312.0453
MEM 1220.089844 1581083312.1461
MEM 1232.421875 1581083312.2468
MEM 1241.613281 1581083312.3475
MEM 1220.953125 1581083312.4478
MEM 1235.242188 1581083312.5485
MEM 1228.710938 1581083312.6489
MEM 1221.812500 1581083312.7496
MEM 1239.179688 1581083312.8504
MEM 1222.753906 1581083312.9507
MEM 1228.371094 1581083313.0509
MEM 1238.277344 1581083313.1513
MEM 1223.632812 1581083313.2515
MEM 1237.777344 1581083313.3518
MEM 1246.429688 1581083313.4525
MEM 1224.488281 1581083313.5532
MEM 1233.632812 1581083313.6539
MEM 1225.359375 1581083313.7547
MEM 1228.964844 1581083313.8554
MEM 1238.644531 1581083313.9561
MEM 1226.117188 1581083314.0569
MEM 1240.359375 1581083314.1576
MEM 1248.078125 1581083314.2581
MEM 1226.136719 1581083314.3588
MEM 1248.015625 1581083314.4596
MEM 1227.355469 1581083314.5600
MEM 1231.242188 1581083314.6608
MEM 1241.511719 1581083314.7615
MEM 1228.363281 1581083314.8622
MEM 1243.117188 1581083314.9625
MEM 1250.972656 1581083315.0627
MEM 1229.031250 1581083315.1630
MEM 1243.800781 1581083315.2637
MEM 1230.222656 1581083315.3644
MEM 1232.171875 1581083315.4647
MEM 1240.511719 1581083315.5654
MEM 1231.218750 1581083315.6661
MEM 1244.023438 1581083315.7669
MEM 1252.542969 1581083315.8676
MEM 1231.882812 1581083315.9683
MEM 1253.296875 1581083316.0691
MEM 1240.507812 1581083316.1698
MEM 1233.609375 1581083316.2700
MEM 1252.308594 1581083316.3708
MEM 1234.468750 1581083316.4710
MEM 1240.085938 1581083316.5717
MEM 1253.140625 1581083316.6725
MEM 1234.257812 1581083316.7732
MEM 1249.578125 1581083316.8734
MEM 1255.601562 1581083316.9737
MEM 1236.199219 1581083317.0739
MEM 1256.875000 1581083317.1747
MEM 1236.214844 1581083317.2754
MEM 1236.433594 1581083317.3761
MEM 1258.734375 1581083317.4769
MEM 1238.074219 1581083317.5776
MEM 1250.550781 1581083317.6783
MEM 1259.742188 1581083317.7791
MEM 1239.070312 1581083317.8798
MEM 1261.105469 1581083317.9800
MEM 1247.476562 1581083318.0808
MEM 1240.593750 1581083318.1815
MEM 1261.890625 1581083318.2822
MEM 1241.230469 1581083318.3830
MEM 1252.093750 1581083318.4837
MEM 1262.761719 1581083318.5844
MEM 1242.089844 1581083318.6847
MEM 1262.433594 1581083318.7849
MEM 1249.769531 1581083318.8857
MEM 1242.871094 1581083318.9864
MEM 1264.019531 1581083319.0871
MEM 1244.300781 1581083319.1878
MEM 1251.203125 1581083319.2886
MEM 1265.015625 1581083319.3893
MEM 1245.296875 1581083319.4900
MEM 1254.957031 1581083319.5908
MEM 1265.210938 1581083319.6915
MEM 1245.808594 1581083319.7922
MEM 1266.968750 1581083319.8930
MEM 1246.308594 1581083319.9937
MEM 1246.308594 1581083320.0944
MEM 1268.390625 1581083320.1952
MEM 1247.730469 1581083320.2959
MEM 1260.484375 1581083320.3966
MEM 1269.343750 1581083320.4974
MEM 1248.687500 1581083320.5982
MEM 1269.371094 1581083320.6989
MEM 1256.878906 1581083320.7996
MEM 1248.886719 1581083320.9004
MEM 1269.117188 1581083321.0011
MEM 1258.175781 1581083321.1018
MEM 1250.183594 1581083321.2026
MEM 1266.175781 1581083321.3033
MEM 1251.496094 1581083321.4040
MEM 1257.761719 1581083321.5048
MEM 1271.750000 1581083321.6055
MEM 1252.359375 1581083321.7057
MEM 1266.597656 1581083321.8060
MEM 1271.761719 1581083321.9067
MEM 1252.359375 1581083322.0074
MEM 1268.785156 1581083322.1082
MEM 1253.570312 1581083322.2089
MEM 1255.730469 1581083322.3096
MEM 1267.105469 1581083322.4104
MEM 1254.562500 1581083322.5111
MEM 1266.074219 1581083322.6118
MEM 1274.625000 1581083322.7126
MEM 1255.222656 1581083322.8133
MEM 1266.906250 1581083322.9140
MEM 1256.437500 1581083323.0143
MEM 1261.417969 1581083323.1151
MEM 1266.773438 1581083323.2153
MEM 1258.523438 1581083323.3156
MEM 1265.890625 1581083323.4158
MEM 1279.109375 1581083323.5166
MEM 1259.039062 1581083323.6168
MEM 1269.046875 1581083323.7175
MEM 1278.875000 1581083323.8183
MEM 1259.472656 1581083323.9190
MEM 1271.074219 1581083324.0197
MEM 1259.820312 1581083324.1205
MEM 1261.332031 1581083324.2212
MEM 1281.335938 1581083324.3220
MEM 1260.679688 1581083324.4227
MEM 1278.261719 1581083324.5229
MEM 1283.433594 1581083324.6237
MEM 1262.761719 1581083324.7244
MEM 1283.769531 1581083324.8251
MEM 1271.277344 1581083324.9259
MEM 1263.285156 1581083325.0266
MEM 1284.441406 1581083325.1274
MEM 1264.371094 1581083325.2281
MEM 1271.281250 1581083325.3289
MEM 1284.730469 1581083325.4296
MEM 1265.382812 1581083325.5298
MEM 1279.402344 1581083325.6306
MEM 1284.789062 1581083325.7313
MEM 1265.386719 1581083325.8320
MEM 1288.640625 1581083325.9328
MEM 1266.253906 1581083326.0335
MEM 1266.253906 1581083326.1337
MEM 1289.171875 1581083326.2340
MEM 1267.417969 1581083326.3347
MEM 1278.632812 1581083326.4355
MEM 1289.742188 1581083326.5362
MEM 1269.070312 1581083326.6369
MEM 1289.457031 1581083326.7372
MEM 1276.964844 1581083326.8373
MEM 1270.066406 1581083326.9375
MEM 1284.609375 1581083327.0377
MEM 1270.363281 1581083327.1380
MEM 1275.773438 1581083327.2387
MEM 1290.214844 1581083327.3395
MEM 1272.308594 1581083327.4402
MEM 1285.894531 1581083327.5409
MEM 1293.511719 1581083327.6417
MEM 1272.011719 1581083327.7424
MEM 1293.246094 1581083327.8431
MEM 1272.574219 1581083327.9439
MEM 1272.574219 1581083328.0441
MEM 1295.183594 1581083328.1448
MEM 1274.527344 1581083328.2456
MEM 1289.632812 1581083328.3463
MEM 1296.613281 1581083328.4473
MEM 1275.941406 1581083328.5475
MEM 1290.152344 1581083328.6478
MEM 1283.851562 1581083328.7487
MEM 1276.953125 1581083328.8490
MEM 1291.464844 1581083328.9497
MEM 1276.722656 1581083329.0504
MEM 1283.843750 1581083329.1512
MEM 1296.777344 1581083329.2519
MEM 1277.375000 1581083329.3526
MEM 1290.843750 1581083329.4529
MEM 1299.046875 1581083329.5536
MEM 1278.550781 1581083329.6539
MEM 1300.519531 1581083329.7541
MEM 1279.859375 1581083329.8543
MEM 1279.859375 1581083329.9550
MEM 1301.828125 1581083330.0558
MEM 1281.156250 1581083330.1565
MEM 1298.441406 1581083330.2572
MEM 1304.066406 1581083330.3580
MEM 1282.371094 1581083330.4582
MEM 1297.312500 1581083330.5590
MEM 1289.500000 1581083330.6592
MEM 1282.601562 1581083330.7599
MEM 1300.414062 1581083330.8607
MEM 1283.765625 1581083330.9614
MEM 1289.281250 1581083331.0621
MEM 1298.800781 1581083331.1629
MEM 1285.652344 1581083331.2636
MEM 1305.917969 1581083331.3643
MEM 1307.582031 1581083331.4651
MEM 1285.640625 1581083331.5658
MEM 1307.953125 1581083331.6665
MEM 1290.730469 1581083331.7672
MEM 1287.281250 1581083331.8680
MEM 1308.167969 1581083331.9687
MEM 1287.511719 1581083332.0694
MEM 1305.394531 1581083332.1697
MEM 1310.628906 1581083332.2704
MEM 1290.000000 1581083332.3712
MEM 1308.167969 1581083332.4719
MEM 1297.214844 1581083332.5726
MEM 1290.316406 1581083332.6733
MEM 1311.957031 1581083332.7741
MEM 1290.523438 1581083332.8748
MEM 1303.035156 1581083332.9755
MEM 1312.273438 1581083333.0763
MEM 1291.601562 1581083333.1770
MEM 1311.394531 1581083333.2777
MEM 1299.496094 1581083333.3785
MEM 1292.593750 1581083333.4792
MEM 1308.886719 1581083333.5799
MEM 1293.554688 1581083333.6802
MEM 1297.453125 1581083333.7809
MEM 1308.667969 1581083333.8816
MEM 1294.414062 1581083333.9824
MEM 1308.222656 1581083334.0831
MEM 1317.441406 1581083334.1838
MEM 1294.406250 1581083334.2846
MEM 1314.410156 1581083334.3853
MEM 1301.757812 1581083334.4860
MEM 1294.851562 1581083334.5868
MEM 1316.589844 1581083334.6876
MEM 1295.929688 1581083334.7884
MEM 1304.664062 1581083334.8891
MEM 1316.593750 1581083334.9898
MEM 1296.589844 1581083335.0906
MEM 1308.257812 1581083335.1913
MEM 1316.441406 1581083335.2920
MEM 1297.039062 1581083335.3923
MEM 1320.144531 1581083335.4926
MEM 1299.472656 1581083335.5933
MEM 1299.539062 1581083335.6941
MEM 1321.160156 1581083335.7948
MEM 1300.500000 1581083335.8955
MEM 1314.101562 1581083335.9963
MEM 1320.527344 1581083336.0970
MEM 1299.871094 1581083336.1977
MEM 1313.628906 1581083336.2985
MEM 1308.316406 1581083336.3992
MEM 1301.417969 1581083336.4999
MEM 1314.000000 1581083336.6007
MEM 1302.414062 1581083336.7014
MEM 1306.085938 1581083336.8021
MEM 1313.289062 1581083336.9028
MEM 1303.281250 1581083337.0036
MEM 1318.375000 1581083337.1039
MEM 1325.753906 1581083337.2046
MEM 1303.812500 1581083337.3053
MEM 1325.535156 1581083337.4061
MEM 1304.863281 1581083337.5068
MEM 1305.738281 1581083337.6075
MEM 1321.398438 1581083337.7083
MEM 1306.730469 1581083337.8090
MEM 1324.066406 1581083337.9097
MEM 1327.925781 1581083338.0102
MEM 1307.269531 1581083338.1109
MEM 1324.535156 1581083338.2116
MEM 1316.757812 1581083338.3124
MEM 1309.859375 1581083338.4131
MEM 1321.386719 1581083338.5133
MEM 1309.656250 1581083338.6141
MEM 1313.328125 1581083338.7148
MEM 1323.875000 1581083338.8155
MEM 1310.726562 1581083338.9163
MEM 1324.968750 1581083339.0170
MEM 1333.535156 1581083339.1177
MEM 1311.593750 1581083339.2185
MEM 1320.835938 1581083339.3192
MEM 1312.593750 1581083339.4209
MEM 1314.800781 1581083339.5212
MEM 1320.835938 1581083339.6219
MEM 1312.378906 1581083339.7226
MEM 1325.640625 1581083339.8234
MEM 1334.128906 1581083339.9241
MEM 1313.457031 1581083340.0248
MEM 1328.527344 1581083340.1305
MEM 1333.941406 1581083340.2311
MEM 1314.539062 1581083340.3318
MEM 1334.699219 1581083340.4326
MEM 1326.078125 1581083340.5329
MEM 1315.203125 1581083340.6337
MEM 1331.191406 1581083340.7344
MEM 1316.703125 1581083340.8351
MEM 1316.933594 1581083340.9358
MEM 1338.375000 1581083341.0365
MEM 1317.703125 1581083341.1373
MEM 1327.632812 1581083341.2380
MEM 1339.250000 1581083341.3387
MEM 1318.910156 1581083341.4395
MEM 1328.816406 1581083341.5403
MEM 1340.843750 1581083341.6410
MEM 1319.128906 1581083341.7417
MEM 1330.406250 1581083341.8435
MEM 1333.566406 1581083341.9442
MEM 1321.093750 1581083342.0449
MEM 1328.839844 1581083342.1452
MEM 1321.953125 1581083342.2454
MEM 1323.386719 1581083342.3457
MEM 1333.746094 1581083342.4459
MEM 1322.964844 1581083342.5466
MEM 1339.566406 1581083342.6474
MEM 1344.500000 1581083342.7481
MEM 1323.828125 1581083342.8489
MEM 1344.054688 1581083342.9496
MEM 1330.292969 1581083343.0496
MEM 1323.394531 1581083343.1504
MEM 1347.890625 1581083343.2511
MEM 1326.390625 1581083343.3518
MEM 1333.730469 1581083343.4526
MEM 1346.382812 1581083343.5533
MEM 1326.714844 1581083343.6540
MEM 1336.730469 1581083343.7548
MEM 1337.589844 1581083343.8555
MEM 1327.578125 1581083343.9562
MEM 1336.449219 1581083344.0570
MEM 1328.578125 1581083344.1577
MEM 1331.601562 1581083344.2580
MEM 1340.394531 1581083344.3587
MEM 1328.363281 1581083344.4595
MEM 1350.378906 1581083344.5602
MEM 1350.976562 1581083344.6610
MEM 1330.304688 1581083344.7612
MEM 1351.914062 1581083344.8619
MEM 1338.203125 1581083344.9637
MEM 1331.304688 1581083345.0644
MEM 1338.292969 1581083345.1651
MEM 1332.878906 1581083345.2659
MEM 1331.089844 1581083345.3666
MEM 1346.750000 1581083345.4674
MEM 1333.031250 1581083345.5675
MEM 1333.031250 1581083345.6677
MEM 1354.519531 1581083345.7680
MEM 1334.031250 1581083345.8687
MEM 1339.000000 1581083345.9704
MEM 1354.472656 1581083346.0721
MEM 1333.816406 1581083346.1729
MEM 1339.839844 1581083346.2736
MEM 1350.468750 1581083346.3743
MEM 1335.757812 1581083346.4751
MEM 1350.128906 1581083346.5758
MEM 1357.433594 1581083346.6761
MEM 1336.761719 1581083346.7768
MEM 1354.910156 1581083346.8775
MEM 1358.488281 1581083346.9782
MEM 1337.832031 1581083347.0790
MEM 1348.613281 1581083347.1797
MEM 1360.421875 1581083347.2804
MEM 1338.480469 1581083347.3807
MEM 1359.359375 1581083347.4809
MEM 1346.246094 1581083347.5817
MEM 1339.347656 1581083347.6824
MEM 1352.808594 1581083347.7831
MEM 1340.218750 1581083347.8839
MEM 1340.218750 1581083347.9846
MEM 1360.878906 1581083348.0853
MEM 1340.218750 1581083348.1861
MEM 1347.613281 1581083348.2868
MEM 1359.125000 1581083348.3870
MEM 1341.296875 1581083348.4873
MEM 1356.175781 1581083348.5880
MEM 1363.777344 1581083348.6888
MEM 1350.175781 1581083348.7980
MEM 1350.175781 1581083348.9077
MEM 1350.175781 1581083349.0159
MEM 1350.175781 1581083349.1242
MEM 1350.175781 1581083349.2339
MEM 1350.175781 1581083349.3446
MEM 1350.175781 1581083349.4553
MEM 1350.175781 1581083349.5660
MEM 1350.175781 1581083349.6757
MEM 1350.175781 1581083349.7855
MEM 1350.175781 1581083349.8942
MEM 1350.175781 1581083350.0039
MEM 1350.175781 1581083350.1126
MEM 1350.175781 1581083350.2231
MEM 1350.175781 1581083350.3328
MEM 1350.175781 1581083350.4422
MEM 1350.175781 1581083350.5514
MEM 1350.175781 1581083350.6601
MEM 1350.175781 1581083350.7693
MEM 1350.175781 1581083350.8791
MEM 1350.175781 1581083350.9878
MEM 1350.175781 1581083351.0975
MEM 1350.175781 1581083351.2122
MEM 1350.175781 1581083351.3229
MEM 1350.175781 1581083351.4366
MEM 1350.175781 1581083351.5463
MEM 1350.175781 1581083351.6600
MEM 1350.175781 1581083351.7703
MEM 1350.175781 1581083351.8800
MEM 1350.175781 1581083351.9887
MEM 1350.175781 1581083352.0990
MEM 1350.175781 1581083352.2083
MEM 1350.175781 1581083352.3180
MEM 1350.175781 1581083352.4277
MEM 1350.175781 1581083352.5374
MEM 1350.175781 1581083352.6462
MEM 1350.175781 1581083352.7559
MEM 1350.175781 1581083352.8646
MEM 1350.175781 1581083352.9743
MEM 1350.175781 1581083353.0830
MEM 1350.175781 1581083353.1957
MEM 1350.175781 1581083353.3053
MEM 1350.175781 1581083353.4150
MEM 1350.175781 1581083353.5247
